citation_link,link,method,similarity_link,source,source_case_topic,target,Similarity Type,Similarity Method,Model
False,61973CJ0039-61968CJ0026,law2vec_200,True,61973CJ0039,public health,61968CJ0026,Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61983CO0010,law2vec_200,True,61973CJ0039,public health,61983CO0010,Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61983CO0122,law2vec_200,True,61973CJ0039,public health,61983CO0122,Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61979CO0809,law2vec_200,True,61973CJ0039,public health,61979CO0809,Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61973CO0004(01),law2vec_200,True,61973CJ0039,public health,61973CO0004(01),Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61963CJ0012,law2vec_200,True,61973CJ0039,public health,61963CJ0012,Semantic,Cosine Similarity,Law2Vec Embeddings
False,61973CJ0039-61971CJ0018,law2vec_200,True,61973CJ0039,public health,61971CJ0018,Semantic,Cosine Similarity,Law2Vec Embeddings
True,62005CJ0326-62009CJ0077,law2vec_200,True,62005CJ0326,public health,62009CJ0077,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62009CJ0521,law2vec_200,True,62005CJ0326,public health,62009CJ0521,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62007CJ0373,law2vec_200,True,62005CJ0326,public health,62007CJ0373,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62006CJ0015,law2vec_200,True,62005CJ0326,public health,62006CJ0015,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62004CJ0419,law2vec_200,True,62005CJ0326,public health,62004CJ0419,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62007CJ0397,law2vec_200,True,62005CJ0326,public health,62007CJ0397,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62016CJ0514,law2vec_200,True,62005CJ0326,public health,62016CJ0514,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62005CO0177,law2vec_200,True,62005CJ0326,public health,62005CO0177,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62002CJ0416,law2vec_200,True,62005CJ0326,public health,62002CJ0416,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62006CJ0498,law2vec_200,True,62005CJ0326,public health,62006CJ0498,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62010CJ0095,law2vec_200,True,62005CJ0326,public health,62010CJ0095,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62007CJ0505,law2vec_200,True,62005CJ0326,public health,62007CJ0505,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62003CJ0485,law2vec_200,True,62005CJ0326,public health,62003CJ0485,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62008CJ0473,law2vec_200,True,62005CJ0326,public health,62008CJ0473,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62010CJ0454,law2vec_200,True,62005CJ0326,public health,62010CJ0454,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62008CJ0171,law2vec_200,True,62005CJ0326,public health,62008CJ0171,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62005CJ0053,law2vec_200,True,62005CJ0326,public health,62005CJ0053,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62007CJ0205,law2vec_200,True,62005CJ0326,public health,62007CJ0205,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62002CJ0429,law2vec_200,True,62005CJ0326,public health,62002CJ0429,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CJ0326-62005CJ0307,law2vec_200,True,62005CJ0326,public health,62005CJ0307,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62014CJ0071,law2vec_200,True,62013CJ0528,public health,62014CJ0071,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62014CJ0577,law2vec_200,True,62013CJ0528,public health,62014CJ0577,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62016CJ0565,law2vec_200,True,62013CJ0528,public health,62016CJ0565,Semantic,Cosine Similarity,Law2Vec Embeddings
True,62013CJ0528-62014CJ0494,law2vec_200,True,62013CJ0528,public health,62014CJ0494,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0199,law2vec_200,True,62013CJ0528,public health,62015CJ0199,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62013CJ0162,law2vec_200,True,62013CJ0528,public health,62013CJ0162,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0127,law2vec_200,True,62013CJ0528,public health,62015CJ0127,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0188,law2vec_200,True,62013CJ0528,public health,62015CJ0188,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62016CJ0054,law2vec_200,True,62013CJ0528,public health,62016CJ0054,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0005,law2vec_200,True,62013CJ0528,public health,62015CJ0005,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0679,law2vec_200,True,62013CJ0528,public health,62015CJ0679,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0157,law2vec_200,True,62013CJ0528,public health,62015CJ0157,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62014CJ0006,law2vec_200,True,62013CJ0528,public health,62014CJ0006,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0247,law2vec_200,True,62013CJ0528,public health,62015CJ0247,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62014CJ0560,law2vec_200,True,62013CJ0528,public health,62014CJ0560,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62014CJ0129,law2vec_200,True,62013CJ0528,public health,62014CJ0129,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62013CJ0611,law2vec_200,True,62013CJ0528,public health,62013CJ0611,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62015CJ0316,law2vec_200,True,62013CJ0528,public health,62015CJ0316,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62011CJ0243,law2vec_200,True,62013CJ0528,public health,62011CJ0243,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62013CJ0528-62013CJ0439,law2vec_200,True,62013CJ0528,public health,62013CJ0439,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62005CO0113,law2vec_200,True,62006CO0459,public health,62005CO0113,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62006CO0405,law2vec_200,True,62006CO0459,public health,62006CO0405,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62004CO0105,law2vec_200,True,62006CO0459,public health,62004CO0105,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62005CJ0118,law2vec_200,True,62006CO0459,public health,62005CJ0118,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62007CJ0009,law2vec_200,True,62006CO0459,public health,62007CJ0009,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62006CJ0204,law2vec_200,True,62006CO0459,public health,62006CJ0204,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62005CO0172,law2vec_200,True,62006CO0459,public health,62005CO0172,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62009CJ0036,law2vec_200,True,62006CO0459,public health,62009CJ0036,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62009CJ0340,law2vec_200,True,62006CO0459,public health,62009CJ0340,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62007CJ0085,law2vec_200,True,62006CO0459,public health,62007CJ0085,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62005CJ0198,law2vec_200,True,62006CO0459,public health,62005CJ0198,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62010CO0254,law2vec_200,True,62006CO0459,public health,62010CO0254,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62007CJ0106,law2vec_200,True,62006CO0459,public health,62007CJ0106,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62010CJ0311,law2vec_200,True,62006CO0459,public health,62010CJ0311,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62006CJ0407,law2vec_200,True,62006CO0459,public health,62006CJ0407,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62010CO0541,law2vec_200,True,62006CO0459,public health,62010CO0541,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62010CO0084,law2vec_200,True,62006CO0459,public health,62010CO0084,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62006CJ0138,law2vec_200,True,62006CO0459,public health,62006CJ0138,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62006CJ0528,law2vec_200,True,62006CO0459,public health,62006CJ0528,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62006CO0459-62009CJ0012,law2vec_200,True,62006CO0459,public health,62009CJ0012,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62013CJ0098,law2vec_200,True,62015CJ0112,public health,62013CJ0098,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62012CJ0320,law2vec_200,True,62015CJ0112,public health,62012CJ0320,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62015CJ0668,law2vec_200,True,62015CJ0112,public health,62015CJ0668,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62010CJ0557,law2vec_200,True,62015CJ0112,public health,62010CJ0557,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62012CJ0461,law2vec_200,True,62015CJ0112,public health,62012CJ0461,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62016CJ0290,law2vec_200,True,62015CJ0112,public health,62016CJ0290,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62014CJ0347,law2vec_200,True,62015CJ0112,public health,62014CJ0347,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62013CJ0477,law2vec_200,True,62015CJ0112,public health,62013CJ0477,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62010CJ0510,law2vec_200,True,62015CJ0112,public health,62010CJ0510,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62017CJ0598,law2vec_200,True,62015CJ0112,public health,62017CJ0598,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62016CJ0638,law2vec_200,True,62015CJ0112,public health,62016CJ0638,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62017CJ0485,law2vec_200,True,62015CJ0112,public health,62017CJ0485,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62010CJ0209,law2vec_200,True,62015CJ0112,public health,62010CJ0209,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62017CJ0039,law2vec_200,True,62015CJ0112,public health,62017CJ0039,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62014CJ0292,law2vec_200,True,62015CJ0112,public health,62014CJ0292,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62016CJ0017,law2vec_200,True,62015CJ0112,public health,62016CJ0017,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62017CJ0502,law2vec_200,True,62015CJ0112,public health,62017CJ0502,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62009CJ0203,law2vec_200,True,62015CJ0112,public health,62009CJ0203,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62013CJ0529,law2vec_200,True,62015CJ0112,public health,62013CJ0529,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0112-62014CJ0319,law2vec_200,True,62015CJ0112,public health,62014CJ0319,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62014CJ0396,law2vec_200,True,62016CJ0519,public health,62014CJ0396,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62017CJ0306,law2vec_200,True,62016CJ0519,public health,62017CJ0306,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62015CJ0503,law2vec_200,True,62016CJ0519,public health,62015CJ0503,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62017CO0036,law2vec_200,True,62016CJ0519,public health,62017CO0036,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CJ0278,law2vec_200,True,62016CJ0519,public health,62016CJ0278,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CJ0200,law2vec_200,True,62016CJ0519,public health,62016CJ0200,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62013CJ0265,law2vec_200,True,62016CJ0519,public health,62013CJ0265,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CJ0076,law2vec_200,True,62016CJ0519,public health,62016CJ0076,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62013CJ0048,law2vec_200,True,62016CJ0519,public health,62013CJ0048,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62004CJ0467,law2vec_200,True,62016CJ0519,public health,62004CJ0467,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62015CO0281,law2vec_200,True,62016CJ0519,public health,62015CO0281,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62017CO0177,law2vec_200,True,62016CJ0519,public health,62017CO0177,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CO0173,law2vec_200,True,62016CJ0519,public health,62016CO0173,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62014CJ0174,law2vec_200,True,62016CJ0519,public health,62014CJ0174,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CJ0503,law2vec_200,True,62016CJ0519,public health,62016CJ0503,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62014CJ0528,law2vec_200,True,62016CJ0519,public health,62014CJ0528,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62015CJ0518,law2vec_200,True,62016CJ0519,public health,62015CJ0518,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62014CJ0306,law2vec_200,True,62016CJ0519,public health,62014CJ0306,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62016CJ0453,law2vec_200,True,62016CJ0519,public health,62016CJ0453,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62016CJ0519-62012CJ0521,law2vec_200,True,62016CJ0519,public health,62012CJ0521,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62012CJ0426,law2vec_200,True,62015CJ0019,public health,62012CJ0426,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0617,law2vec_200,True,62015CJ0019,public health,62015CJ0617,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0582,law2vec_200,True,62015CJ0019,public health,62015CJ0582,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0195,law2vec_200,True,62015CJ0019,public health,62015CJ0195,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62016CJ0283,law2vec_200,True,62015CJ0019,public health,62016CJ0283,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62016CJ0290,law2vec_200,True,62015CJ0019,public health,62016CJ0290,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62017CO0067,law2vec_200,True,62015CJ0019,public health,62017CO0067,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62017CJ0532,law2vec_200,True,62015CJ0019,public health,62017CJ0532,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62017CJ0258,law2vec_200,True,62015CJ0019,public health,62017CJ0258,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0461,law2vec_200,True,62015CJ0019,public health,62015CJ0461,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0658,law2vec_200,True,62015CJ0019,public health,62015CJ0658,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0320,law2vec_200,True,62015CJ0019,public health,62015CJ0320,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62017CJ0326,law2vec_200,True,62015CJ0019,public health,62017CJ0326,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62013CJ0047,law2vec_200,True,62015CJ0019,public health,62013CJ0047,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62016CJ0156,law2vec_200,True,62015CJ0019,public health,62016CJ0156,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0699,law2vec_200,True,62015CJ0019,public health,62015CJ0699,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62018CO0408,law2vec_200,True,62015CJ0019,public health,62018CO0408,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62016CJ0638,law2vec_200,True,62015CJ0019,public health,62016CJ0638,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62016CJ0439,law2vec_200,True,62015CJ0019,public health,62016CJ0439,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62015CJ0019-62015CJ0351,law2vec_200,True,62015CJ0019,public health,62015CJ0351,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62007CO0305,law2vec_200,True,62005CO0326(01),public health,62007CO0305,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0078,law2vec_200,True,62005CO0326(01),public health,62006CJ0078,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62005CJ0361,law2vec_200,True,62005CO0326(01),public health,62005CJ0361,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62005CJ0357,law2vec_200,True,62005CO0326(01),public health,62005CJ0357,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62003CJ0279(01),law2vec_200,True,62005CO0326(01),public health,62003CJ0279(01),Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62005CO0104(01),law2vec_200,True,62005CO0326(01),public health,62005CO0104(01),Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0139,law2vec_200,True,62005CO0326(01),public health,62006CJ0139,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0100,law2vec_200,True,62005CO0326(01),public health,62006CJ0100,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62005CO0200,law2vec_200,True,62005CO0326(01),public health,62005CO0200,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62011CO0559,law2vec_200,True,62005CO0326(01),public health,62011CO0559,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0381,law2vec_200,True,62005CO0326(01),public health,62006CJ0381,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CO0237,law2vec_200,True,62005CO0326(01),public health,62006CO0237,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CO0502,law2vec_200,True,62005CO0326(01),public health,62006CO0502,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62005CJ0360,law2vec_200,True,62005CO0326(01),public health,62005CJ0360,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62008CJ0465,law2vec_200,True,62005CO0326(01),public health,62008CJ0465,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62010CJ0127,law2vec_200,True,62005CO0326(01),public health,62010CJ0127,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0305,law2vec_200,True,62005CO0326(01),public health,62006CJ0305,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0354,law2vec_200,True,62005CO0326(01),public health,62006CJ0354,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-62006CJ0388,law2vec_200,True,62005CO0326(01),public health,62006CJ0388,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62005CO0326(01)-61988CO0259,law2vec_200,True,62005CO0326(01),public health,61988CO0259,Semantic,Cosine Similarity,Law2Vec Embeddings
False,62003CJ0177-62008CJ0195,law2vec_200,True,62003CJ0177,public health,62008CJ0195,Semantic,Cosine Similarity,Law2Vec Embeddings
