,source,target,method,citation_link,source_case_topic,link,Similarity Type,Similarity Method,Model
195,62017CJ0068,62016CJ0414,jaccard,False,social policy,62017CJ006862016CJ0414,Syntactic,Index,Jaccard Distance
196,62017CJ0068,62017CJ0193,jaccard,False,social policy,62017CJ006862017CJ0193,Syntactic,Index,Jaccard Distance
197,62017CJ0068,62014CJ0441,jaccard,True,social policy,62017CJ006862014CJ0441,Syntactic,Index,Jaccard Distance
198,62017CJ0068,62015CJ0188,jaccard,False,social policy,62017CJ006862015CJ0188,Syntactic,Index,Jaccard Distance
199,62017CJ0068,62017CJ0396,jaccard,False,social policy,62017CJ006862017CJ0396,Syntactic,Index,Jaccard Distance
200,62017CJ0068,62012CJ0429,doc2vec_256_e30,False,social policy,62017CJ006862012CJ0429,Semantic,Cosine Similarity,Doc2Vec Embeddings
201,62017CJ0068,62016CJ0289,doc2vec_256_e30,False,social policy,62017CJ006862016CJ0289,Semantic,Cosine Similarity,Doc2Vec Embeddings
202,62017CJ0068,62016CJ0348,doc2vec_256_e30,False,social policy,62017CJ006862016CJ0348,Semantic,Cosine Similarity,Doc2Vec Embeddings
203,62017CJ0068,62016CJ0024,doc2vec_256_e30,False,social policy,62017CJ006862016CJ0024,Semantic,Cosine Similarity,Doc2Vec Embeddings
204,62017CJ0068,62013CJ0333,doc2vec_256_e30,False,social policy,62017CJ006862013CJ0333,Semantic,Cosine Similarity,Doc2Vec Embeddings
205,62017CJ0068,62016CJ0414,WMD_256_e30,False,social policy,62017CJ006862016CJ0414,Semantic,Word Mover's Distance,Doc2Vec Embeddings
206,62017CJ0068,62015CJ0528,WMD_256_e30,False,social policy,62017CJ006862015CJ0528,Semantic,Word Mover's Distance,Doc2Vec Embeddings
207,62017CJ0068,62017CJ0635,WMD_256_e30,False,social policy,62017CJ006862017CJ0635,Semantic,Word Mover's Distance,Doc2Vec Embeddings
208,62017CJ0068,62015CJ0282,WMD_256_e30,False,social policy,62017CJ006862015CJ0282,Semantic,Word Mover's Distance,Doc2Vec Embeddings
209,62017CJ0068,62013CJ0416,WMD_256_e30,False,social policy,62017CJ006862013CJ0416,Semantic,Word Mover's Distance,Doc2Vec Embeddings
210,62017CJ0068,62016CJ0414,Law2Vec-200-WMD,False,social policy,62017CJ006862016CJ0414,Semantic,Word Mover's Distance,Law2Vec Embeddings
211,62017CJ0068,62003CJ0267,Law2Vec-200-WMD,False,social policy,62017CJ006862003CJ0267,Semantic,Word Mover's Distance,Law2Vec Embeddings
212,62017CJ0068,62015CJ0528,Law2Vec-200-WMD,False,social policy,62017CJ006862015CJ0528,Semantic,Word Mover's Distance,Law2Vec Embeddings
213,62017CJ0068,62007CJ0388,Law2Vec-200-WMD,False,social policy,62017CJ006862007CJ0388,Semantic,Word Mover's Distance,Law2Vec Embeddings
214,62017CJ0068,62009CJ0447,Law2Vec-200-WMD,False,social policy,62017CJ006862009CJ0447,Semantic,Word Mover's Distance,Law2Vec Embeddings
215,62017CJ0068,62013CJ0529,GoogleNews_300,False,social policy,62017CJ006862013CJ0529,Semantic,Cosine Similarity,GoogleNews Embeddings
216,62017CJ0068,62014CJ0148,GoogleNews_300,False,social policy,62017CJ006862014CJ0148,Semantic,Cosine Similarity,GoogleNews Embeddings
217,62017CJ0068,62013CJ0333,GoogleNews_300,False,social policy,62017CJ006862013CJ0333,Semantic,Cosine Similarity,GoogleNews Embeddings
218,62017CJ0068,62017CJ0329,GoogleNews_300,False,social policy,62017CJ006862017CJ0329,Semantic,Cosine Similarity,GoogleNews Embeddings
219,62017CJ0068,62016CJ0289,GoogleNews_300,False,social policy,62017CJ006862016CJ0289,Semantic,Cosine Similarity,GoogleNews Embeddings
220,62017CJ0068,62016CJ0414,GoogleNews-300-WMD,False,social policy,62017CJ006862016CJ0414,Semantic,Word Mover's Distance,GoogleNews Embeddings
221,62017CJ0068,62004CJ0504,GoogleNews-300-WMD,False,social policy,62017CJ006862004CJ0504,Semantic,Word Mover's Distance,GoogleNews Embeddings
222,62017CJ0068,62017CJ0635,GoogleNews-300-WMD,False,social policy,62017CJ006862017CJ0635,Semantic,Word Mover's Distance,GoogleNews Embeddings
223,62017CJ0068,62007CJ0388,GoogleNews-300-WMD,False,social policy,62017CJ006862007CJ0388,Semantic,Word Mover's Distance,GoogleNews Embeddings
224,62017CJ0068,62010CJ0360,GoogleNews-300-WMD,False,social policy,62017CJ006862010CJ0360,Semantic,Word Mover's Distance,GoogleNews Embeddings
225,62017CJ0060,62014CJ0509,tfidf-quintgram-nostem,True,social policy,62017CJ006062014CJ0509,Syntactic,Index,TF-IDF Quintgrams
226,62017CJ0060,62009CJ0463,tfidf-quintgram-nostem,False,social policy,62017CJ006062009CJ0463,Syntactic,Index,TF-IDF Quintgrams
227,62017CJ0060,62016CJ0200,tfidf-quintgram-nostem,False,social policy,62017CJ006062016CJ0200,Syntactic,Index,TF-IDF Quintgrams
228,62017CJ0060,62016CJ0416,tfidf-quintgram-nostem,False,social policy,62017CJ006062016CJ0416,Syntactic,Index,TF-IDF Quintgrams
229,62017CJ0060,62013CO0688,tfidf-quintgram-nostem,False,social policy,62017CJ006062013CO0688,Syntactic,Index,TF-IDF Quintgrams
230,62017CJ0060,62013CO0688,tfidf-nostem,False,social policy,62017CJ006062013CO0688,Syntactic,Index,TF-IDF
231,62017CJ0060,62004CJ0499,tfidf-nostem,False,social policy,62017CJ006062004CJ0499,Syntactic,Index,TF-IDF
232,62017CJ0060,62015CJ0680,tfidf-nostem,False,social policy,62017CJ006062015CJ0680,Syntactic,Index,TF-IDF
233,62017CJ0060,62007CJ0561,tfidf-nostem,False,social policy,62017CJ006062007CJ0561,Syntactic,Index,TF-IDF
234,62017CJ0060,62012CJ0458,tfidf-nostem,False,social policy,62017CJ006062012CJ0458,Syntactic,Index,TF-IDF
235,62017CJ0060,62017CO0022,law2vec_200,False,social policy,62017CJ006062017CO0022,Semantic,Cosine Similarity,Law2Vec Embeddings
236,62017CJ0060,62015CJ0503,law2vec_200,False,social policy,62017CJ006062015CJ0503,Semantic,Cosine Similarity,Law2Vec Embeddings
237,62017CJ0060,62016CJ0234,law2vec_200,False,social policy,62017CJ006062016CJ0234,Semantic,Cosine Similarity,Law2Vec Embeddings
238,62017CJ0060,62014CJ0509,law2vec_200,True,social policy,62017CJ006062014CJ0509,Semantic,Cosine Similarity,Law2Vec Embeddings
239,62017CJ0060,62016CJ0265,law2vec_200,False,social policy,62017CJ006062016CJ0265,Semantic,Cosine Similarity,Law2Vec Embeddings
240,62017CJ0060,62014CJ0509,jaccard,True,social policy,62017CJ006062014CJ0509,Syntactic,Index,Jaccard Distance
241,62017CJ0060,62016CJ0200,jaccard,False,social policy,62017CJ006062016CJ0200,Syntactic,Index,Jaccard Distance
242,62017CJ0060,62009CJ0463,jaccard,False,social policy,62017CJ006062009CJ0463,Syntactic,Index,Jaccard Distance
243,62017CJ0060,62016CJ0472,jaccard,False,social policy,62017CJ006062016CJ0472,Syntactic,Index,Jaccard Distance
244,62017CJ0060,62016CJ0416,jaccard,False,social policy,62017CJ006062016CJ0416,Syntactic,Index,Jaccard Distance
245,62017CJ0060,62014CJ0509,doc2vec_256_e30,True,social policy,62017CJ006062014CJ0509,Semantic,Cosine Similarity,Doc2Vec Embeddings
246,62017CJ0060,62013CJ0138,doc2vec_256_e30,False,social policy,62017CJ006062013CJ0138,Semantic,Cosine Similarity,Doc2Vec Embeddings
247,62017CJ0060,62017CJ0509,doc2vec_256_e30,False,social policy,62017CJ006062017CJ0509,Semantic,Cosine Similarity,Doc2Vec Embeddings
248,62017CJ0060,62016CJ0200,doc2vec_256_e30,False,social policy,62017CJ006062016CJ0200,Semantic,Cosine Similarity,Doc2Vec Embeddings
249,62017CJ0060,62013CJ0265,doc2vec_256_e30,False,social policy,62017CJ006062013CJ0265,Semantic,Cosine Similarity,Doc2Vec Embeddings
250,62017CJ0060,62013CO0688,WMD_256_e30,False,social policy,62017CJ006062013CO0688,Semantic,Word Mover's Distance,Doc2Vec Embeddings
251,62017CJ0060,62016CJ0200,WMD_256_e30,False,social policy,62017CJ006062016CJ0200,Semantic,Word Mover's Distance,Doc2Vec Embeddings
252,62017CJ0060,62017CJ0509,WMD_256_e30,False,social policy,62017CJ006062017CJ0509,Semantic,Word Mover's Distance,Doc2Vec Embeddings
253,62017CJ0060,62016CJ0482,WMD_256_e30,False,social policy,62017CJ006062016CJ0482,Semantic,Word Mover's Distance,Doc2Vec Embeddings
254,62017CJ0060,62014CJ0509,WMD_256_e30,True,social policy,62017CJ006062014CJ0509,Semantic,Word Mover's Distance,Doc2Vec Embeddings
255,62017CJ0060,62013CJ0179,Law2Vec-200-WMD,False,social policy,62017CJ006062013CJ0179,Semantic,Word Mover's Distance,Law2Vec Embeddings
256,62017CJ0060,62017CJ0509,Law2Vec-200-WMD,False,social policy,62017CJ006062017CJ0509,Semantic,Word Mover's Distance,Law2Vec Embeddings
257,62017CJ0060,62013CO0688,Law2Vec-200-WMD,False,social policy,62017CJ006062013CO0688,Semantic,Word Mover's Distance,Law2Vec Embeddings
258,62017CJ0060,62016CJ0218,Law2Vec-200-WMD,False,social policy,62017CJ006062016CJ0218,Semantic,Word Mover's Distance,Law2Vec Embeddings
259,62017CJ0060,62016CJ0200,Law2Vec-200-WMD,False,social policy,62017CJ006062016CJ0200,Semantic,Word Mover's Distance,Law2Vec Embeddings
260,62017CJ0060,62014CJ0509,GoogleNews_300,True,social policy,62017CJ006062014CJ0509,Semantic,Cosine Similarity,GoogleNews Embeddings
261,62017CJ0060,62017CJ0509,GoogleNews_300,False,social policy,62017CJ006062017CJ0509,Semantic,Cosine Similarity,GoogleNews Embeddings
262,62017CJ0060,62014CJ0317,GoogleNews_300,False,social policy,62017CJ006062014CJ0317,Semantic,Cosine Similarity,GoogleNews Embeddings
263,62017CJ0060,62016CJ0265,GoogleNews_300,False,social policy,62017CJ006062016CJ0265,Semantic,Cosine Similarity,GoogleNews Embeddings
264,62017CJ0060,62017CO0022,GoogleNews_300,False,social policy,62017CJ006062017CO0022,Semantic,Cosine Similarity,GoogleNews Embeddings
265,62017CJ0060,62013CO0688,GoogleNews-300-WMD,False,social policy,62017CJ006062013CO0688,Semantic,Word Mover's Distance,GoogleNews Embeddings
266,62017CJ0060,62009CJ0151,GoogleNews-300-WMD,False,social policy,62017CJ006062009CJ0151,Semantic,Word Mover's Distance,GoogleNews Embeddings
267,62017CJ0060,62016CJ0218,GoogleNews-300-WMD,False,social policy,62017CJ006062016CJ0218,Semantic,Word Mover's Distance,GoogleNews Embeddings
268,62017CJ0060,62007CJ0313,GoogleNews-300-WMD,False,social policy,62017CJ006062007CJ0313,Semantic,Word Mover's Distance,GoogleNews Embeddings
269,62017CJ0060,62010CJ0242,GoogleNews-300-WMD,False,social policy,62017CJ006062010CJ0242,Semantic,Word Mover's Distance,GoogleNews Embeddings
270,62016CO0666,62016CO0663,tfidf-quintgram-nostem,False,public health,62016CO066662016CO0663,Syntactic,Index,TF-IDF Quintgrams
271,62016CO0666,62012CO0248,tfidf-quintgram-nostem,True,public health,62016CO066662012CO0248,Syntactic,Index,TF-IDF Quintgrams
272,62016CO0666,62009CJ0197,tfidf-quintgram-nostem,False,public health,62016CO066662009CJ0197,Syntactic,Index,TF-IDF Quintgrams
273,62016CO0666,62016CJ0244,tfidf-quintgram-nostem,False,public health,62016CO066662016CJ0244,Syntactic,Index,TF-IDF Quintgrams
274,62016CO0666,62016CJ0384,tfidf-quintgram-nostem,False,public health,62016CO066662016CJ0384,Syntactic,Index,TF-IDF Quintgrams
275,62016CO0666,62016CO0663,tfidf-nostem,False,public health,62016CO066662016CO0663,Syntactic,Index,TF-IDF
276,62016CO0666,62011CJ0626,tfidf-nostem,False,public health,62016CO066662011CJ0626,Syntactic,Index,TF-IDF
277,62016CO0666,62011CJ0625,tfidf-nostem,False,public health,62016CO066662011CJ0625,Syntactic,Index,TF-IDF
278,62016CO0666,62017CJ0419,tfidf-nostem,False,public health,62016CO066662017CJ0419,Syntactic,Index,TF-IDF
279,62016CO0666,62013CO0287,tfidf-nostem,False,public health,62016CO066662013CO0287,Syntactic,Index,TF-IDF
280,62016CO0666,62017CO0401,law2vec_200,False,public health,62016CO066662017CO0401,Semantic,Cosine Similarity,Law2Vec Embeddings
281,62016CO0666,62017CJ0145,law2vec_200,False,public health,62016CO066662017CJ0145,Semantic,Cosine Similarity,Law2Vec Embeddings
282,62016CO0666,62017CJ0629,law2vec_200,False,public health,62016CO066662017CJ0629,Semantic,Cosine Similarity,Law2Vec Embeddings
283,62016CO0666,62014CJ0033,law2vec_200,False,public health,62016CO066662014CJ0033,Semantic,Cosine Similarity,Law2Vec Embeddings
284,62016CO0666,62017CJ0528,law2vec_200,False,public health,62016CO066662017CJ0528,Semantic,Cosine Similarity,Law2Vec Embeddings
285,62016CO0666,62016CO0663,jaccard,False,public health,62016CO066662016CO0663,Syntactic,Index,Jaccard Distance
286,62016CO0666,62015CO0264,jaccard,False,public health,62016CO066662015CO0264,Syntactic,Index,Jaccard Distance
287,62016CO0666,62018CO0463,jaccard,False,public health,62016CO066662018CO0463,Syntactic,Index,Jaccard Distance
288,62016CO0666,62012CO0248,jaccard,True,public health,62016CO066662012CO0248,Syntactic,Index,Jaccard Distance
289,62016CO0666,62015CO0279,jaccard,False,public health,62016CO066662015CO0279,Syntactic,Index,Jaccard Distance
290,62016CO0666,62017CO0401,doc2vec_256_e30,False,public health,62016CO066662017CO0401,Semantic,Cosine Similarity,Doc2Vec Embeddings
291,62016CO0666,62013CJ0615,doc2vec_256_e30,False,public health,62016CO066662013CJ0615,Semantic,Cosine Similarity,Doc2Vec Embeddings
292,62016CO0666,62016CJ0070,doc2vec_256_e30,False,public health,62016CO066662016CJ0070,Semantic,Cosine Similarity,Doc2Vec Embeddings
293,62016CO0666,62016CJ0061,doc2vec_256_e30,False,public health,62016CO066662016CJ0061,Semantic,Cosine Similarity,Doc2Vec Embeddings
294,62016CO0666,62014CJ0552,doc2vec_256_e30,False,public health,62016CO066662014CJ0552,Semantic,Cosine Similarity,Doc2Vec Embeddings
295,62016CO0666,62016CO0663,WMD_256_e30,False,public health,62016CO066662016CO0663,Semantic,Word Mover's Distance,Doc2Vec Embeddings
296,62016CO0666,62017CJ0587,WMD_256_e30,False,public health,62016CO066662017CJ0587,Semantic,Word Mover's Distance,Doc2Vec Embeddings
297,62016CO0666,62013CO0028(01),WMD_256_e30,False,public health,62016CO066662013CO0028(01),Semantic,Word Mover's Distance,Doc2Vec Embeddings
298,62016CO0666,62015CJ0008,WMD_256_e30,False,public health,62016CO066662015CJ0008,Semantic,Word Mover's Distance,Doc2Vec Embeddings
299,62016CO0666,62016CJ0423,WMD_256_e30,False,public health,62016CO066662016CJ0423,Semantic,Word Mover's Distance,Doc2Vec Embeddings
300,62016CO0666,62016CO0663,Law2Vec-200-WMD,False,public health,62016CO066662016CO0663,Semantic,Word Mover's Distance,Law2Vec Embeddings
301,62016CO0666,62017CJ0587,Law2Vec-200-WMD,False,public health,62016CO066662017CJ0587,Semantic,Word Mover's Distance,Law2Vec Embeddings
302,62016CO0666,62014CO0602,Law2Vec-200-WMD,False,public health,62016CO066662014CO0602,Semantic,Word Mover's Distance,Law2Vec Embeddings
303,62016CO0666,62016CO0662,Law2Vec-200-WMD,False,public health,62016CO066662016CO0662,Semantic,Word Mover's Distance,Law2Vec Embeddings
304,62016CO0666,62016CJ0044,Law2Vec-200-WMD,False,public health,62016CO066662016CJ0044,Semantic,Word Mover's Distance,Law2Vec Embeddings
305,62016CO0666,62017CO0401,GoogleNews_300,False,public health,62016CO066662017CO0401,Semantic,Cosine Similarity,GoogleNews Embeddings
306,62016CO0666,62017CJ0629,GoogleNews_300,False,public health,62016CO066662017CJ0629,Semantic,Cosine Similarity,GoogleNews Embeddings
307,62016CO0666,62017CJ0008,GoogleNews_300,False,public health,62016CO066662017CJ0008,Semantic,Cosine Similarity,GoogleNews Embeddings
308,62016CO0666,62014CO0394,GoogleNews_300,False,public health,62016CO066662014CO0394,Semantic,Cosine Similarity,GoogleNews Embeddings
309,62016CO0666,62014CJ0490,GoogleNews_300,False,public health,62016CO066662014CJ0490,Semantic,Cosine Similarity,GoogleNews Embeddings
310,62016CO0666,62016CO0663,GoogleNews-300-WMD,False,public health,62016CO066662016CO0663,Semantic,Word Mover's Distance,GoogleNews Embeddings
311,62016CO0666,62017CJ0587,GoogleNews-300-WMD,False,public health,62016CO066662017CJ0587,Semantic,Word Mover's Distance,GoogleNews Embeddings
312,62016CO0666,62013CO0028(01),GoogleNews-300-WMD,False,public health,62016CO066662013CO0028(01),Semantic,Word Mover's Distance,GoogleNews Embeddings
313,62016CO0666,62014CO0602,GoogleNews-300-WMD,False,public health,62016CO066662014CO0602,Semantic,Word Mover's Distance,GoogleNews Embeddings
314,62016CO0666,62015CO0452,GoogleNews-300-WMD,False,public health,62016CO066662015CO0452,Semantic,Word Mover's Distance,GoogleNews Embeddings
315,62016CO0508,62017CO0131,tfidf-quintgram-nostem,False,data protection,62016CO050862017CO0131,Syntactic,Index,TF-IDF Quintgrams
316,62016CO0508,62014CO0282,tfidf-quintgram-nostem,True,data protection,62016CO050862014CO0282,Syntactic,Index,TF-IDF Quintgrams
317,62016CO0508,62016CO0141,tfidf-quintgram-nostem,False,data protection,62016CO050862016CO0141,Syntactic,Index,TF-IDF Quintgrams
318,62016CO0508,62017CO0321,tfidf-quintgram-nostem,False,data protection,62016CO050862017CO0321,Syntactic,Index,TF-IDF Quintgrams
319,62016CO0508,62013CO0459,tfidf-quintgram-nostem,False,data protection,62016CO050862013CO0459,Syntactic,Index,TF-IDF Quintgrams
320,62016CO0508,62017CO0131,tfidf-nostem,False,data protection,62016CO050862017CO0131,Syntactic,Index,TF-IDF
321,62016CO0508,62012CO0555,tfidf-nostem,False,data protection,62016CO050862012CO0555,Syntactic,Index,TF-IDF
322,62016CO0508,62014CO0282,tfidf-nostem,True,data protection,62016CO050862014CO0282,Syntactic,Index,TF-IDF
323,62016CO0508,62012CO0368,tfidf-nostem,True,data protection,62016CO050862012CO0368,Syntactic,Index,TF-IDF
324,62016CO0508,62013CO0257,tfidf-nostem,False,data protection,62016CO050862013CO0257,Syntactic,Index,TF-IDF
325,62016CO0508,62016CO0582,law2vec_200,False,data protection,62016CO050862016CO0582,Semantic,Cosine Similarity,Law2Vec Embeddings
326,62016CO0508,62016CO0343,law2vec_200,False,data protection,62016CO050862016CO0343,Semantic,Cosine Similarity,Law2Vec Embeddings
327,62016CO0508,62017CO0087,law2vec_200,False,data protection,62016CO050862017CO0087,Semantic,Cosine Similarity,Law2Vec Embeddings
328,62016CO0508,62017CJ0722,law2vec_200,False,data protection,62016CO050862017CJ0722,Semantic,Cosine Similarity,Law2Vec Embeddings
329,62016CO0508,62013CJ0189,law2vec_200,False,data protection,62016CO050862013CJ0189,Semantic,Cosine Similarity,Law2Vec Embeddings
330,62016CO0508,62017CO0131,jaccard,False,data protection,62016CO050862017CO0131,Syntactic,Index,Jaccard Distance
331,62016CO0508,62016CO0653,jaccard,False,data protection,62016CO050862016CO0653,Syntactic,Index,Jaccard Distance
332,62016CO0508,62017CO0321,jaccard,False,data protection,62016CO050862017CO0321,Syntactic,Index,Jaccard Distance
333,62016CO0508,62014CO0282,jaccard,True,data protection,62016CO050862014CO0282,Syntactic,Index,Jaccard Distance
334,62016CO0508,62015CO0526,jaccard,True,data protection,62016CO050862015CO0526,Syntactic,Index,Jaccard Distance
335,62016CO0508,62012CO0153,doc2vec_256_e30,False,data protection,62016CO050862012CO0153,Semantic,Cosine Similarity,Doc2Vec Embeddings
336,62016CO0508,62016CO0595,doc2vec_256_e30,False,data protection,62016CO050862016CO0595,Semantic,Cosine Similarity,Doc2Vec Embeddings
337,62016CO0508,62016CO0343,doc2vec_256_e30,False,data protection,62016CO050862016CO0343,Semantic,Cosine Similarity,Doc2Vec Embeddings
338,62016CO0508,62015CJ0066,doc2vec_256_e30,False,data protection,62016CO050862015CJ0066,Semantic,Cosine Similarity,Doc2Vec Embeddings
339,62016CO0508,62016CO0280,doc2vec_256_e30,False,data protection,62016CO050862016CO0280,Semantic,Cosine Similarity,Doc2Vec Embeddings
340,62016CO0508,62016CO0345,WMD_256_e30,False,data protection,62016CO050862016CO0345,Semantic,Word Mover's Distance,Doc2Vec Embeddings
341,62016CO0508,62017CO0131,WMD_256_e30,False,data protection,62016CO050862017CO0131,Semantic,Word Mover's Distance,Doc2Vec Embeddings
342,62016CO0508,62016CO0653,WMD_256_e30,False,data protection,62016CO050862016CO0653,Semantic,Word Mover's Distance,Doc2Vec Embeddings
343,62016CO0508,62017CO0232,WMD_256_e30,False,data protection,62016CO050862017CO0232,Semantic,Word Mover's Distance,Doc2Vec Embeddings
344,62016CO0508,62016CO0010,WMD_256_e30,False,data protection,62016CO050862016CO0010,Semantic,Word Mover's Distance,Doc2Vec Embeddings
345,62016CO0508,62017CO0131,Law2Vec-200-WMD,False,data protection,62016CO050862017CO0131,Semantic,Word Mover's Distance,Law2Vec Embeddings
346,62016CO0508,62014CO0282,Law2Vec-200-WMD,True,data protection,62016CO050862014CO0282,Semantic,Word Mover's Distance,Law2Vec Embeddings
347,62016CO0508,62017CO0187,Law2Vec-200-WMD,False,data protection,62016CO050862017CO0187,Semantic,Word Mover's Distance,Law2Vec Embeddings
348,62016CO0508,62016CO0653,Law2Vec-200-WMD,False,data protection,62016CO050862016CO0653,Semantic,Word Mover's Distance,Law2Vec Embeddings
349,62016CO0508,62014CO0086,Law2Vec-200-WMD,False,data protection,62016CO050862014CO0086,Semantic,Word Mover's Distance,Law2Vec Embeddings
350,62016CO0508,62016CO0582,GoogleNews_300,False,data protection,62016CO050862016CO0582,Semantic,Cosine Similarity,GoogleNews Embeddings
